gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
ENSMUSG00000060988	923.0548	0.0009653319	0.013389038	0.2040402	0.9893112
ENSMUSG00000060989	1.175705	0.000360678	0.063547585	0.819197	NA
ENSMUSG00000060992	292.8946	0.000735425	0.013197186	0.2897737	0.9984822
ENSMUSG00000061013	21.79928	-0.002854453	0.051068617	0.03728416	0.8218674
ENSMUSG00000061024	103.7065	-0.0005725384	0.015103081	0.3645698	0.9984822
ENSMUSG00000061028	125.6844	-0.0008774533	0.018204971	0.2098589	0.9903533
ENSMUSG00000061032	969.5035	-0.0002849971	0.010725965	0.6284012	0.9984822
ENSMUSG00000061039	0.7557804	-0.0001015173	0.072952237	0.9552042	NA
ENSMUSG00000061046	329.6857	0.000508318	0.010806274	0.4195652	0.9984822
ENSMUSG00000061048	1.044987	0.001833102	0.077619219	0.295822	NA
ENSMUSG00000061062	1.918681	-0.001111407	0.047371143	0.2850331	0.9984822
ENSMUSG00000061065	0.2199919	-0.001449703	0.111818206	0.5606425	NA
ENSMUSG00000061079	72.52996	-1.923999e-05	0.011407318	0.9729628	0.9994695
ENSMUSG00000061080	2730.273	0.0002588139	0.008409471	0.6572393	0.9984822
ENSMUSG00000061086	4.123015	-0.000387135	0.025707389	0.5316719	0.9984822
ENSMUSG00000061099	1.205619	-0.004797187	0.164957405	0.1748251	NA
ENSMUSG00000061100	0.2424384	0	0.099713563	1	NA
ENSMUSG00000061104	6.25765	0.00125028	0.040882503	0.1729325	0.9805731
ENSMUSG00000061111	150.2644	9.537975e-05	0.00988214	0.8662799	0.9984822
ENSMUSG00000061118	98.86655	0.001373509	0.019627581	0.1200387	0.9805731
ENSMUSG00000061119	63.27401	-0.0005541027	0.015210299	0.3743368	0.9984822
ENSMUSG00000061130	779.2581	0.0005149769	0.009355392	0.412816	0.9984822
ENSMUSG00000061132	14.80241	-0.0002924034	0.019271404	0.5814572	0.9984822
ENSMUSG00000061136	486.3861	-0.000511573	0.008985883	0.4171897	0.9984822
ENSMUSG00000061143	106.1444	4.851399e-05	0.012336442	0.9312822	0.9984822
ENSMUSG00000061144	0.02933238	0	0.099713563	1	NA
ENSMUSG00000061167	10.24834	-0.0007716674	0.040385013	0.3943769	0.9984822
ENSMUSG00000061171	20.28029	-0.0002464154	0.01678324	0.6367121	0.9984822
ENSMUSG00000061175	260.5416	2.46106e-05	0.010905429	0.9654396	0.9984822
ENSMUSG00000061184	0.05657123	0	0.099713563	1	NA
ENSMUSG00000061186	52.87299	-0.0002006775	0.015205777	0.7054594	0.9984822
ENSMUSG00000061207	101.3567	-0.0001160963	0.011749864	0.8387624	0.9984822
ENSMUSG00000061210	0.0392667	-0.000348052	0.100537027	0.8803288	NA
ENSMUSG00000061232	93.32233	0.0005783295	0.01458534	0.3665283	0.9984822
ENSMUSG00000061242	0.3591938	-0.0003846178	0.084943456	0.8511921	NA
ENSMUSG00000061244	662.5266	-0.0006685098	0.010609095	0.3161293	0.9984822
ENSMUSG00000061259	0.2760388	0	0.096931106	1	NA
ENSMUSG00000061272	0.218398	-0.000368467	0.092396392	0.8660659	NA
ENSMUSG00000061273	307.5746	0.000102569	0.009458201	0.8558638	0.9984822
ENSMUSG00000061286	39.35165	9.613731e-05	0.013819529	0.8594183	0.9984822
ENSMUSG00000061288	198.564	-0.0005839593	0.011320091	0.3684104	0.9984822
ENSMUSG00000061298	66.57277	-0.0001906701	0.013170753	0.735557	0.9984822
ENSMUSG00000061306	589.8028	0.0004278839	0.009864642	0.4825309	0.9984822
ENSMUSG00000061311	1.294144	0.001763108	0.073457711	0.2847561	NA
ENSMUSG00000061313	532.8598	-0.0003144734	0.008263669	0.5977343	0.9984822
ENSMUSG00000061315	906.7459	-9.841124e-05	0.009072461	0.8612631	0.9984822
ENSMUSG00000061322	13.75341	5.309316e-05	0.016559346	0.9157548	0.9984822
ENSMUSG00000061330	3.915215	0.001874287	0.054569326	0.1212895	0.9805731
ENSMUSG00000061331	0.3283248	-0.002128686	0.122930559	0.4264954	NA
ENSMUSG00000061353	198.9014	4.707511e-05	0.011501786	0.9339466	0.9984822
ENSMUSG00000061356	0.4140417	-0.001449703	0.111818201	0.5606426	NA
ENSMUSG00000061360	86.36031	0.0002030141	0.012536841	0.7235821	0.9984822
ENSMUSG00000061371	55.44424	0.0001710036	0.012651326	0.7636536	0.9984822
ENSMUSG00000061374	88.71249	0.001006406	0.019164046	0.1729238	0.9805731
ENSMUSG00000061390	1.183778	-0.0003424199	0.041656795	0.7336857	NA
ENSMUSG00000061393	38.26166	-0.003082279	0.048062107	0.02902159	0.7618396
ENSMUSG00000061410	959.9967	0.0003026965	0.011222905	0.6097853	0.9984822
ENSMUSG00000061411	250.4967	-0.001190439	0.018660549	0.1467439	0.9805731
ENSMUSG00000061414	7.275931	-0.0004800882	0.022560517	0.4098132	0.9984822
ENSMUSG00000061436	668.263	5.747178e-05	0.01580589	0.9098508	0.9984822
ENSMUSG00000061451	497.1634	-0.0002265859	0.010429292	0.6960735	0.9984822
ENSMUSG00000061455	202.465	-0.0002017974	0.010313702	0.7264503	0.9984822
ENSMUSG00000061458	84.88313	-0.000345805	0.012876396	0.5618038	0.9984822
ENSMUSG00000061461	104.6435	0.001072746	0.017774788	0.1711188	0.9805731
ENSMUSG00000061462	24.79486	0.0003957301	0.01669521	0.4758819	0.9984822
ENSMUSG00000061474	64.38154	-7.593601e-05	0.013545087	0.8894705	0.9984822
ENSMUSG00000061477	1240.361	-9.722069e-05	0.010332346	0.8642702	0.9984822
ENSMUSG00000061479	156.8797	-6.690673e-05	0.011105563	0.9064348	0.9984822
ENSMUSG00000061482	311.6001	0.001587335	0.02234094	0.09047473	0.9770216
ENSMUSG00000061488	0.1693861	-0.000348052	0.100537027	0.8803288	NA
ENSMUSG00000061510	0.965028	-0.0007727631	0.062099494	0.6054136	NA
ENSMUSG00000061517	46.63177	0.0001194764	0.012765733	0.831635	0.9984822
ENSMUSG00000061518	776.7984	0.0005927018	0.011396549	0.3630704	0.9984822
ENSMUSG00000061520	0.08485685	0	0.099713563	1	NA
ENSMUSG00000061524	25.814	-0.0001051716	0.015381348	0.8385143	0.9984822
ENSMUSG00000061525	0.0392667	-0.000348052	0.100537027	0.8803288	NA
ENSMUSG00000061527	0.05980673	-0.001265559	0.109235814	0.6053751	NA
ENSMUSG00000061531	0.9728528	0.0007435472	0.06987472	0.661923	NA
ENSMUSG00000061533	77.62276	0.0008533227	0.017583416	0.221956	0.9934628
ENSMUSG00000061535	2.869911	-0.0018392	0.068454686	0.2222154	0.9937914
ENSMUSG00000061536	212.4877	-0.0001578597	0.013783463	0.7740762	0.9984822
ENSMUSG00000061540	0.1269719	0	0.099713563	1	NA
ENSMUSG00000061544	38.89828	9.73655e-05	0.013558908	0.8588984	0.9984822
ENSMUSG00000061559	168.3199	-0.00127194	0.019304279	0.1325495	0.9805731
ENSMUSG00000061576	1828.908	-0.0001589243	0.0073231	0.7959441	0.9984822
ENSMUSG00000061578	600.2482	-0.0001319256	0.013177019	0.8128622	0.9984822
ENSMUSG00000061584	0.07218917	-0.000348052	0.100537027	0.8803288	NA
ENSMUSG00000061589	279.8824	-0.0003593413	0.015472564	0.5218423	0.9984822
ENSMUSG00000061601	3341.645	-0.0006885173	0.014765369	0.3074599	0.9984822
ENSMUSG00000061603	3526.43	-2.84147e-05	0.007168527	0.9634996	0.9984822
ENSMUSG00000061607	137.3432	-0.001014585	0.017547197	0.1838446	0.9833355
ENSMUSG00000061613	118.4413	0.0003131428	0.011709076	0.5987926	0.9984822
ENSMUSG00000061615	22.08754	0.0004364282	0.019602223	0.4326256	0.9984822
ENSMUSG00000061650	164.4491	8.558842e-05	0.010339814	0.8802678	0.9984822
ENSMUSG00000061665	277.4983	-0.0001143804	0.010080498	0.8405462	0.9984822
ENSMUSG00000061666	250.9586	-6.878698e-05	0.009155517	0.9025722	0.9984822
ENSMUSG00000061669	0.04352309	0	0.099713563	1	NA
ENSMUSG00000061684	2.862976	-0.000558147	0.033203022	0.463599	0.9984822
ENSMUSG00000061689	897.5496	-0.0005045299	0.013082044	0.424996	0.9984822
ENSMUSG00000061702	171.9045	0.0003818911	0.011601024	0.5295275	0.9984822
ENSMUSG00000061718	3699.637	0.001837589	0.024608586	0.06981597	0.9432809
ENSMUSG00000061723	0.07853339	-2.618168e-06	0.099673708	0.9990912	NA
ENSMUSG00000061724	5.786651	4.659004e-05	0.023465687	0.9363278	0.9984822
ENSMUSG00000061728	0.1042239	0	0.099713563	1	NA
ENSMUSG00000061731	237.848	-0.0006332244	0.011111267	0.3373338	0.9984822
ENSMUSG00000061740	95.98173	2.993329e-05	0.011890192	0.9578049	0.9984822
ENSMUSG00000061742	1.096718	-0.0002302608	0.055202357	0.8670403	NA
ENSMUSG00000061751	3048.22	-0.0007771702	0.011650054	0.2663871	0.9984822
ENSMUSG00000061755	988.7001	-0.0009115845	0.012643368	0.2185583	0.9930713
ENSMUSG00000061758	51.79084	0.0001892563	0.013529401	0.7348034	0.9984822
ENSMUSG00000061759	145.9654	-0.0004433607	0.011257763	0.473368	0.9984822
ENSMUSG00000061762	1151.826	0.0003600048	0.0153999	0.5220387	0.9984822
ENSMUSG00000061778	175.5893	0.0008778844	0.013656366	0.2330946	0.9984822
ENSMUSG00000061787	766.3527	0.001220007	0.015404362	0.1487929	0.9805731
ENSMUSG00000061802	2.535246	0.0007108496	0.046588386	0.5098539	0.9984822
ENSMUSG00000061808	74.38285	0.0003315233	0.025347217	0.5886525	0.9984822
ENSMUSG00000061815	0.2327254	-0.001600554	0.114098999	0.5267847	NA
ENSMUSG00000061816	0.9088821	-0.0001972327	0.051791022	0.8783759	NA
ENSMUSG00000061825	0.2564984	0	0.099713563	1	NA
ENSMUSG00000061833	0.4889242	0.0003660221	0.080307446	0.8517579	NA
ENSMUSG00000061838	128.9553	-0.0002473973	0.011955697	0.6719697	0.9984822
ENSMUSG00000061843	0.1750573	0	0.099713563	1	NA
ENSMUSG00000061848	3.080443	-0.0005524992	0.030909782	0.4387024	0.9984822
ENSMUSG00000061852	0.2392269	-0.002042245	0.121415074	0.4411099	NA
ENSMUSG00000061859	203.5597	-0.0002485068	0.010359201	0.6695774	0.9984822
ENSMUSG00000061863	0.1920265	0.0003188528	0.099801165	0.889791	NA
ENSMUSG00000061864	49.87936	0.0001189948	0.013979134	0.8261812	0.9984822
ENSMUSG00000061878	3.393323	-0.0003800094	0.033571253	0.6308756	0.9984822
ENSMUSG00000061882	31.16497	0.000143138	0.015006695	0.7854644	0.9984822
ENSMUSG00000061887	374.91	0.0004762554	0.009457738	0.4419644	0.9984822
ENSMUSG00000061894	99.64767	-4.964103e-05	0.011668338	0.9302892	0.9984822
ENSMUSG00000061897	1.195631	0.001406499	0.067813133	0.3625386	NA
ENSMUSG00000061898	141.548	0.0002587345	0.010712628	0.658409	0.9984822
ENSMUSG00000061904	1640.781	-0.0004401907	0.010535611	0.4737004	0.9984822
ENSMUSG00000061911	2102.097	-0.0002660095	0.009387401	0.6467109	0.9984822
ENSMUSG00000061928	3.293076	-0.0002311744	0.030771577	0.7543581	0.9984822
ENSMUSG00000061947	2.959771	-0.0064276	0.201739097	0.1253042	0.9805731
ENSMUSG00000061950	214.7982	-0.0005751619	0.011191885	0.3737028	0.9984822
ENSMUSG00000061952	0.1184715	-0.001265559	0.109235814	0.6053751	NA
ENSMUSG00000061959	0.0392667	-0.000348052	0.100537027	0.8803288	NA
ENSMUSG00000061974	0.04352309	0	0.099713563	1	NA
ENSMUSG00000061979	65.88433	-0.0001398227	0.013542204	0.8000584	0.9984822
ENSMUSG00000061981	267.7366	5.367079e-05	0.009623405	0.9241119	0.9984822
ENSMUSG00000061983	899.4646	0.001174177	0.01625441	0.1581591	0.9805731
ENSMUSG00000061991	4.358793	-0.0001126539	0.036372935	0.8991683	0.9984822
ENSMUSG00000062006	518.1306	9.820482e-05	0.010896053	0.8633378	0.9984822
ENSMUSG00000062007	0.2168947	0.0003902855	0.100020558	0.865518	NA
ENSMUSG00000062012	91.49623	4.797827e-05	0.011736668	0.9325747	0.9984822
ENSMUSG00000062014	1376.686	-0.0002017043	0.009450456	0.7246748	0.9984822
ENSMUSG00000062017	0.1999236	0.0006754343	0.101641701	0.7719206	NA
ENSMUSG00000062028	0.2864134	0.0008844249	0.10350415	0.7078097	NA
ENSMUSG00000062031	27.89577	-0.0002448077	0.014530226	0.6565255	0.9984822
ENSMUSG00000062038	0.2248551	-0.0006830361	0.102607572	0.7707655	NA
ENSMUSG00000062040	152.6882	-0.0005851132	0.011547082	0.3684618	0.9984822
ENSMUSG00000062044	780.7395	-0.0004301359	0.016586035	0.4468653	0.9984822
ENSMUSG00000062054	38.85636	0.0005519199	0.015812685	0.3684726	0.9984822
ENSMUSG00000062070	1726.833	-0.0005701775	0.01223041	0.3800798	0.9984822
ENSMUSG00000062073	0.08549945	0	0.099713563	1	NA
ENSMUSG00000062074	0.1554659	0.0004572758	0.10029694	0.8430087	NA
ENSMUSG00000062075	124.9229	0.0001839358	0.01142336	0.7501313	0.9984822
ENSMUSG00000062077	0.8298337	0	0.098019472	1	NA
ENSMUSG00000062078	3531.581	0.00017006	0.010105528	0.7665293	0.9984822
ENSMUSG00000062081	3.091242	-8.039963e-05	0.026909417	0.9025825	0.9984822
ENSMUSG00000062082	0.1399466	0	0.099713563	1	NA
ENSMUSG00000062083	1.153299	-0.004406105	0.126456551	0.1294532	NA
ENSMUSG00000062093	3.724074	0.0001090275	0.025292107	0.8604174	0.9984822
ENSMUSG00000062098	995.4232	-0.1176243	0.195366845	0.0001518671	0.07054306
ENSMUSG00000062101	38.82865	0.0008838163	0.018424074	0.2063845	0.9893112
ENSMUSG00000062110	172.8698	-0.000493334	0.012074082	0.4345233	0.9984822
ENSMUSG00000062115	537.4338	-0.0004824374	0.012999041	0.4417685	0.9984822
ENSMUSG00000062116	73.50186	-0.001056593	0.01879909	0.1663623	0.9805731
ENSMUSG00000062127	275.0722	-0.0002113456	0.01014999	0.7141573	0.9984822
ENSMUSG00000062132	1.346063	-0.002029212	0.076013062	0.2295414	NA
ENSMUSG00000062151	2676.26	-0.0003570942	0.007470903	0.5781367	0.9984822
ENSMUSG00000062157	1.278672	-1.357694e-05	0.046309232	0.990594	NA
ENSMUSG00000062162	0.05980673	-0.001265559	0.109235814	0.6053751	NA
ENSMUSG00000062168	5.55509	0.0006454391	0.035467364	0.4223098	0.9984822
ENSMUSG00000062169	208.6647	0.0007828904	0.012184483	0.2657637	0.9984822
ENSMUSG00000062170	0.1407882	2.021484e-05	0.099638636	0.9929815	NA
ENSMUSG00000062175	7.933764	-0.0003052934	0.018481418	0.5639767	0.9984822
ENSMUSG00000062184	751.9855	0.0001419483	0.010116297	0.8035156	0.9984822
ENSMUSG00000062190	295.0263	-0.001250061	0.020414787	0.1281973	0.9805731
ENSMUSG00000062198	75.09564	0.0004554291	0.014969342	0.4449772	0.9984822
ENSMUSG00000062200	2.621062	8.995143e-05	0.02671872	0.8903075	0.9984822
ENSMUSG00000062202	490.1794	0.0001039222	0.008187896	0.8548359	0.9984822
ENSMUSG00000062203	558.0332	-0.0003252688	0.008818185	0.5819065	0.9984822
ENSMUSG00000062209	1278.812	-0.000324838	0.009191149	0.5815188	0.9984822
ENSMUSG00000062210	42.68374	-0.0005515325	0.018043359	0.3483106	0.9984822
ENSMUSG00000062232	1760.488	-0.0001016932	0.00783594	0.8600239	0.9984822
ENSMUSG00000062234	646.2714	0.0006032761	0.010141274	0.3529831	0.9984822
ENSMUSG00000062235	0.07489147	0	0.099713563	1	NA
ENSMUSG00000062248	4.686263	-0.000647498	0.036125822	0.4292715	0.9984822
ENSMUSG00000062252	16.7572	0.0003453699	0.017491235	0.5205995	0.9984822
ENSMUSG00000062257	997.7445	-0.01629862	0.0775654	0.002729156	0.3239998
ENSMUSG00000062270	1828.71	-0.000270481	0.008281844	0.6451439	0.9984822
ENSMUSG00000062280	0.1497829	0	0.099713563	1	NA
ENSMUSG00000062284	7.5731	-0.001048517	0.034011712	0.18752	0.9833512
ENSMUSG00000062296	6273.079	-0.0005455143	0.010747626	0.3923049	0.9984822
ENSMUSG00000062300	28.40479	0.0003964774	0.01735118	0.4710645	0.9984822
ENSMUSG00000062309	45.32326	0.0001360479	0.013214657	0.8070728	0.9984822
ENSMUSG00000062310	0.2230836	0	0.099713563	1	NA
ENSMUSG00000062312	20.73293	0.0007609419	0.023236509	0.2373052	0.9984822
ENSMUSG00000062319	81.45535	8.897354e-05	0.017225451	0.8594498	0.9984822
ENSMUSG00000062327	0.5721489	-0.0002530768	0.070809961	0.8853948	NA
ENSMUSG00000062328	1351.112	9.108333e-05	0.009756704	0.8720559	0.9984822
ENSMUSG00000062329	2.89939	-0.0001129518	0.037029507	0.9007884	0.9984822
ENSMUSG00000062345	2.069814	-0.004490402	0.120820375	0.1082342	0.9805731
ENSMUSG00000062352	272.201	0.0004189264	0.01188876	0.4957708	0.9984822
ENSMUSG00000062353	12.50434	0.0008278168	0.025865745	0.2194855	0.9930713
ENSMUSG00000062365	0.216111	-0.001265559	0.109235811	0.6053751	NA
ENSMUSG00000062372	376.6482	-0.0002697807	0.014262858	0.6301647	0.9984822
ENSMUSG00000062373	414.9824	-0.0005423325	0.012657398	0.3991037	0.9984822
ENSMUSG00000062376	64.99185	-4.766301e-05	0.011703589	0.9330343	0.9984822
ENSMUSG00000062380	1145.009	0.0004157232	0.010596528	0.4955209	0.9984822
ENSMUSG00000062382	29.63588	0.0004721887	0.016317656	0.4163357	0.9984822
ENSMUSG00000062391	1.015428	0.0002672584	0.043274685	0.800633	NA
ENSMUSG00000062393	57.01603	-7.567287e-05	0.017791782	0.8804391	0.9984822
ENSMUSG00000062397	1113.55	0.0001131995	0.008804535	0.8408889	0.9984822
ENSMUSG00000062410	0.05444717	0	0.099713563	1	NA
ENSMUSG00000062421	319.9022	0.0002268625	0.011394133	0.6969677	0.9984822
ENSMUSG00000062432	0.5032609	-0.0009380951	0.094147059	0.6711315	NA
ENSMUSG00000062438	0.5988268	-0.0006695482	0.0896746	0.7536437	NA
ENSMUSG00000062444	795.7982	-0.0003195101	0.009605151	0.5874907	0.9984822
ENSMUSG00000062456	51.73217	0.0008463401	0.018063873	0.2196669	0.9930713
ENSMUSG00000062458	0.06348594	0	0.099713563	1	NA
ENSMUSG00000062461	0.7330142	-0.002183956	0.105073189	0.3617178	NA
ENSMUSG00000062470	24.57688	-0.0002796174	0.016893344	0.595805	0.9984822
ENSMUSG00000062480	39.94201	-0.00247808	0.046972712	0.04584854	0.8542043
ENSMUSG00000062488	27.80724	0.0004841205	0.016418598	0.4065291	0.9984822
ENSMUSG00000062510	9.073393	0.000422478	0.020129013	0.446902	0.9984822
ENSMUSG00000062515	1.919537	-0.002001039	0.073145305	0.2156529	0.9921039
ENSMUSG00000062519	174.9048	0.0001330383	0.01119422	0.8164171	0.9984822
ENSMUSG00000062524	0.07489147	0	0.099713563	1	NA
ENSMUSG00000062526	69.88719	0.0001513064	0.013724364	0.7833092	0.9984822
ENSMUSG00000062542	77.00236	0.0006213551	0.014822863	0.3402796	0.9984822
ENSMUSG00000062545	4.714344	0.0004428454	0.02963512	0.5229614	0.9984822
ENSMUSG00000062553	0.05980673	-0.001265559	0.109235814	0.6053751	NA
ENSMUSG00000062554	1.796686	0.002691001	0.093977071	0.2029084	NA
ENSMUSG00000062561	74.03439	-0.001793348	0.029300851	0.06394863	0.9301406
ENSMUSG00000062563	19.51038	-0.0006683168	0.021556624	0.27721	0.9984822
ENSMUSG00000062580	493.6293	5.334097e-05	0.008136938	0.9249308	0.9984822
ENSMUSG00000062582	0.02933238	0	0.099713563	1	NA
ENSMUSG00000062585	1.17537	-9.716177e-05	0.043129614	0.9274044	NA
ENSMUSG00000062588	1.89353	0.0003591573	0.036365475	0.677828	0.9984822
ENSMUSG00000062590	338.8586	0.0003682552	0.011630425	0.5426628	0.9984822
ENSMUSG00000062591	1205.489	-0.0002962806	0.014905818	0.5933241	0.9984822
ENSMUSG00000062593	2.25935	-6.606231e-05	0.035644577	0.939622	0.9984822
ENSMUSG00000062604	1490.132	-0.0005553097	0.008536612	0.3923759	0.9984822
ENSMUSG00000062609	0.07489147	0	0.099713563	1	NA
ENSMUSG00000062611	29.62887	-2.614655e-05	0.014784537	0.959973	0.9984822
ENSMUSG00000062619	17.9926	0.0009367293	0.023738405	0.1766357	0.9807905
ENSMUSG00000062627	429.2213	-0.0001021281	0.008579031	0.8562683	0.9984822
ENSMUSG00000062646	84.36327	0.0001069153	0.011078746	0.8515315	0.9984822
ENSMUSG00000062647	1084.564	0.001644967	0.016891038	0.09416278	0.9805731
ENSMUSG00000062651	0.1196135	-0.001600554	0.114099	0.5267847	NA
ENSMUSG00000062661	2104.238	-0.0003655774	0.008639373	0.5425448	0.9984822
ENSMUSG00000062683	374.8171	0.001023284	0.017270555	0.1840495	0.9833355
ENSMUSG00000062691	58.66842	0.0006066511	0.018410507	0.313917	0.9984822
ENSMUSG00000062694	0.05980673	-0.001265559	0.109235814	0.6053751	NA
ENSMUSG00000062704	1.26507	-0.0003249618	0.039718959	0.7342188	NA
ENSMUSG00000062713	0.3651702	-0.001359971	0.103565404	0.5656317	NA
ENSMUSG00000062727	20.06736	0.004596348	0.07937848	0.02731551	0.7461404
ENSMUSG00000062729	130.9765	0.0002421845	0.01075732	0.6779879	0.9984822
ENSMUSG00000062742	0.6398029	0.0002481418	0.077145731	0.8958482	NA
ENSMUSG00000062743	21.47869	0.0001389426	0.016116234	0.785746	0.9984822
ENSMUSG00000062753	63.32594	-0.0003462961	0.013530802	0.5565157	0.9984822
ENSMUSG00000062758	7.427553	-0.0009846894	0.036314238	0.2297656	0.9984822
ENSMUSG00000062760	218.3907	-0.01396219	0.080125597	0.002821454	0.3245548
ENSMUSG00000062761	365.7647	0.0007781814	0.012288528	0.2681604	0.9984822
ENSMUSG00000062762	396.2595	0.0002651987	0.009180539	0.6474785	0.9984822
ENSMUSG00000062778	48.45247	-3.142206e-05	0.013667742	0.9537824	0.9984822
ENSMUSG00000062785	111.5372	-0.001398425	0.026351442	0.09556065	0.9805731
ENSMUSG00000062794	59.99653	-5.057825e-06	0.012298713	0.9928214	0.9996816
ENSMUSG00000062797	177.3112	0.0004885051	0.011410408	0.4368655	0.9984822
ENSMUSG00000062818	0.1743713	0.0002562539	0.09967478	0.9112487	NA
ENSMUSG00000062822	235.266	-0.0002087456	0.009780281	0.7165138	0.9984822
ENSMUSG00000062825	5885.514	0.0003589434	0.007638824	0.5691239	0.9984822
ENSMUSG00000062846	3.426269	0.0002784781	0.034987879	0.7400394	0.9984822
ENSMUSG00000062859	4.85007	-0.001831594	0.062273232	0.1774262	0.9807905
ENSMUSG00000062861	105.9301	-0.0005658404	0.013594071	0.3812106	0.9984822
ENSMUSG00000062866	169.8225	-0.0001165711	0.014232418	0.8280919	0.9984822
ENSMUSG00000062867	268.9004	4.524652e-05	0.010264591	0.9363364	0.9984822
ENSMUSG00000062896	0.9483523	-0.002171102	0.093425884	0.3087362	NA
ENSMUSG00000062901	799.1864	-6.907632e-05	0.007520466	0.9067379	0.9984822
ENSMUSG00000062905	0.1750573	0	0.099713563	1	NA
ENSMUSG00000062906	54.66115	0.0001331958	0.012628852	0.8135973	0.9984822
ENSMUSG00000062908	202.9566	0.0003737489	0.011938551	0.5374025	0.9984822
ENSMUSG00000062929	446.5506	-0.0004908723	0.010482914	0.4318769	0.9984822
ENSMUSG00000062931	147.6947	-0.002014365	0.02290288	0.06904392	0.9426272
ENSMUSG00000062933	125.1156	0.0007408466	0.016127721	0.2733325	0.9984822
ENSMUSG00000062937	57.09243	-0.0003978357	0.013035092	0.5117285	0.9984822
ENSMUSG00000062939	4.988221	-0.0005544599	0.033401138	0.4693244	0.9984822
ENSMUSG00000062944	33.01593	0.0001799601	0.014573399	0.7382164	0.9984822
ENSMUSG00000062949	281.5275	0.0005015731	0.011634731	0.4274031	0.9984822
ENSMUSG00000062960	84.01833	0.0001921958	0.012328493	0.7379441	0.9984822
ENSMUSG00000062961	132.7666	-2.919318e-05	0.010946403	0.9590179	0.9984822
ENSMUSG00000062963	304.2558	-2.186326e-05	0.010537576	0.9692475	0.9990531
ENSMUSG00000062980	24.7115	0.0006019074	0.019435663	0.3131111	0.9984822
ENSMUSG00000062981	115.4082	-8.822091e-05	0.013120335	0.8735715	0.9984822
ENSMUSG00000062991	41.96198	0.0001889641	0.014963234	0.7229417	0.9984822
ENSMUSG00000062995	341.5536	-0.0009256426	0.013103763	0.2154874	0.9920521
ENSMUSG00000062997	547.7346	0.004442581	0.034585138	0.02125573	0.6925858
